GeneID	uninf_7dpf_hom_vs_sib_pval	uninf_7dpf_hom_vs_sib_adjp	uninf_7dpf_hom_vs_sib_log2fc	Chr	Start	End	Strand	Biotype	Name	Description	uninf_7dpf_wt_rep1_count	uninf_7dpf_wt_rep2_count	uninf_7dpf_wt_rep3_count	uninf_7dpf_wt_rep4_count	uninf_7dpf_wt_rep5_count	uninf_7dpf_wt_rep6_count	uninf_7dpf_het_rep1_count	uninf_7dpf_het_rep2_count	uninf_7dpf_het_rep3_count	uninf_7dpf_het_rep4_count	uninf_7dpf_het_rep5_count	uninf_7dpf_het_rep6_count	uninf_7dpf_hom_rep1_count	uninf_7dpf_hom_rep2_count	uninf_7dpf_hom_rep3_count	uninf_7dpf_hom_rep4_count	uninf_7dpf_hom_rep5_count	uninf_7dpf_hom_rep6_count	uninf_7dpf_hom_rep7_count	uninf_7dpf_hom_rep8_count	uninf_7dpf_hom_rep9_count	uninf_7dpf_hom_rep10_count	uninf_7dpf_hom_rep11_count	uninf_7dpf_hom_rep12_count	uninf_7dpf_wt_rep1_normalised_count	uninf_7dpf_wt_rep2_normalised_count	uninf_7dpf_wt_rep3_normalised_count	uninf_7dpf_wt_rep4_normalised_count	uninf_7dpf_wt_rep5_normalised_count	uninf_7dpf_wt_rep6_normalised_count	uninf_7dpf_het_rep1_normalised_count	uninf_7dpf_het_rep2_normalised_count	uninf_7dpf_het_rep3_normalised_count	uninf_7dpf_het_rep4_normalised_count	uninf_7dpf_het_rep5_normalised_count	uninf_7dpf_het_rep6_normalised_count	uninf_7dpf_hom_rep1_normalised_count	uninf_7dpf_hom_rep2_normalised_count	uninf_7dpf_hom_rep3_normalised_count	uninf_7dpf_hom_rep4_normalised_count	uninf_7dpf_hom_rep5_normalised_count	uninf_7dpf_hom_rep6_normalised_count	uninf_7dpf_hom_rep7_normalised_count	uninf_7dpf_hom_rep8_normalised_count	uninf_7dpf_hom_rep9_normalised_count	uninf_7dpf_hom_rep10_normalised_count	uninf_7dpf_hom_rep11_normalised_count	uninf_7dpf_hom_rep12_normalised_count
ENSDARG00000069543	7.94670685225784e-06	0.00025320409279189	-0.635422115989977	10	14263684	14488518	-1	protein_coding	galt	galactose-1-phosphate uridylyltransferase [Source:ZFIN;Acc:ZDB-GENE-070112-172]	24	49	49	69	51	61	42	51	63	52	75	56	28	29	36	31	34	30	25	42	53	35	50	42	35.6109916064968	72.5065132840847	48.1661671827815	59.6078483329067	44.5165179467242	63.095104421982	34.7289874301603	53.0799423326879	66.5171169968068	46.2911912695546	69.1100800245333	54.3788121461045	28.1795623297705	27.2228818932453	36.6971691065462	31.0342294402978	34.0961008867697	27.2681778068748	24.0436081611526	39.0116883142269	47.5404831064041	35.3707294857378	47.5380984043678	37.3433948896722
ENSDARG00000069552	0.00324272721117863	0.0368606652527268	-0.922457080488926	13	25449681	25450725	1	protein_coding	atoh7	atonal bHLH transcription factor 7 [Source:ZFIN;Acc:ZDB-GENE-000926-1]	3	17	7	4	12	31	13	7	10	10	9	10	7	9	7	6	4	6	7	5	6	4	7	7	4.4513739508121	25.1553209352947	6.88088102611165	3.45552743958879	10.4744748109939	32.0647251980564	10.7494484902877	7.28548228095716	10.5582725391757	8.90215216722205	8.293209602944	9.71050216894723	7.04489058244263	8.44848058755888	7.1355606596062	6.00662505296087	4.01130598667879	5.45363556137495	6.73221028512273	4.64424860883653	5.38194148374386	4.04236908408432	6.65533377661149	6.22389914827871
ENSDARG00000069563	0.00438193744819951	0.0459947523863754	-0.772744500855448	7	24172987	24181777	-1	protein_coding	zgc:153151	zgc:153151 [Source:ZFIN;Acc:ZDB-GENE-060825-103]	17	22	30	36	37	2	29	16	20	42	46	15	16	14	24	11	11	18	21	13	5	23	14	18	25.2244523879352	32.5539447397931	29.4894901119071	31.0997469562991	32.2962973338979	2.0686919482617	23.9795389398726	16.6525309279021	21.1165450783514	37.3890391023326	42.3875157483804	14.5657532534208	16.1026070455832	13.1420809139805	24.4647794043641	11.0121459304283	11.0310914633667	16.3609066841249	20.1966308553682	12.075046382975	4.48495123645321	23.2436222334849	13.310667553223	16.0043120955738
ENSDARG00000069594	0.000754876884546462	0.0117071164199881	0.548364365629134	16	53387085	53451351	1	protein_coding	kif13a	kinesin family member 13A [Source:ZFIN;Acc:ZDB-GENE-090901-1]	29	3	50	35	58	45	66	55	39	45	47	54	72	73	67	83	72	68	62	54	61	51	52	74	43.0299481911836	4.43917428269907	49.1491501865118	30.2358650964019	50.6266282531373	46.5455688358884	54.5741231045376	57.2430750646634	41.1772629027852	40.0596847524992	43.3089834820409	52.436711712315	72.4617317051242	68.5265647657554	68.2975091705165	83.0916465659587	72.2035077602182	61.8078696955828	59.6281482396585	50.1578849754345	54.7164050847292	51.5402058220751	49.4396223405425	65.7955052818035
ENSDARG00000069627	8.39840498433534e-07	3.69470883135426e-05	-2.51551327096156	8	6880262	6897619	-1	protein_coding	si:ch211-255g12.8	si:ch211-255g12.8 [Source:ZFIN;Acc:ZDB-GENE-081104-39]	2	1	20	6	18	1	8	3	7	13	10	8	3	0	1	3	0	2	2	2	0	2	1	1	2.96758263387473	1.47972476089969	19.6596600746047	5.18329115938319	15.7117122164909	1.03434597413085	6.61504522479243	3.12234954898164	7.39079077742298	11.5727978173887	9.21467733660444	7.76840173515778	3.01923882104684	0	1.01936580851517	3.00331252648043	0	1.81787852045832	1.92348865289221	1.85769944353461	0	2.02118454204216	0.950761968087356	0.889128449754101
ENSDARG00000069696	0.00174477410565622	0.0230152317061732	0.30603781874538	8	22499362	22508055	-1	protein_coding	si:ch211-261n11.5	si:ch211-261n11.5 [Source:ZFIN;Acc:ZDB-GENE-081104-202]	79	39	85	114	120	114	133	98	126	130	129	127	151	136	135	159	129	146	131	142	110	116	154	151	117.219514038052	57.7092656750878	83.55355531707	98.4825320282806	104.744748109939	117.915441050917	109.975126862174	101.9967519334	133.034233993614	115.727978173887	118.869337642197	123.32337754563	151.968353992691	127.665928878668	137.614384149548	159.175563903463	129.364618070391	132.705131993457	125.98850676444	131.896660490957	98.6689272019707	117.228703438445	146.417343085453	134.258395912869
ENSDARG00000069728	0.00473647516290305	0.0487569175636112	0.598004508764462	16	46453176	46465096	1	protein_coding	rpz3	rapunzel 3 [Source:ZFIN;Acc:ZDB-GENE-030131-4784]	8	2	12	10	9	6	13	9	9	9	18	8	12	15	17	14	12	8	19	12	23	17	14	15	11.8703305354989	2.95944952179938	11.7957960447628	8.63881859897198	7.85585610824544	6.20607584478511	10.7494484902877	9.36704864694492	9.50244528525811	8.01193695049984	16.586419205888	7.76840173515778	12.0769552841874	14.0808009792648	17.3292187447579	14.0154584569087	12.0339179600364	7.27151408183327	18.273142202476	11.1461966612077	20.6307756876848	17.1800686073584	13.310667553223	13.3369267463115
ENSDARG00000069737	3.40214527463859e-05	0.000897078810797448	-0.51320187761218	1	36436936	36440301	1	protein_coding	pou4f2	POU class 4 homeobox 2 [Source:ZFIN;Acc:ZDB-GENE-040401-1]	195	127	203	286	251	465	385	222	264	284	279	339	200	207	194	222	185	202	172	184	217	156	196	278	289.339306802786	187.92504463426	199.545549757238	247.070211930599	219.091098129956	480.970877970846	318.349051443136	231.053866624641	278.738395034238	252.821121549106	257.089497691264	329.186023527311	201.282588069789	194.315053513854	197.756966851943	222.245126959552	185.522901883894	183.60573056629	165.42002414873	170.908348805184	194.646883662069	157.652394279289	186.349345745122	247.17770903164
ENSDARG00000069773	0.00284537089984351	0.0335000754208746	-2.46746473014501	7	17559929	17600540	1	protein_coding	nitr1b	novel immune-type receptor 1b [Source:ZFIN;Acc:ZDB-GENE-020225-16]	1	0	3	3	1	0	4	0	0	4	2	2	0	0	0	0	1	1	0	0	0	0	1	0	1.48379131693737	0	2.94894901119071	2.59164557969159	0.872872900916161	0	3.30752261239622	0	0	3.56086086688882	1.84293546732089	1.94210043378945	0	0	0	0	1.0028264966697	0.908939260229159	0	0	0	0	0.950761968087356	0
ENSDARG00000069775	0.00024339414667547	0.00470937625156951	0.852963951996997	21	22726759	22730832	-1	protein_coding	fbxo40.1	F-box protein 40, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-080220-36]	9	14	5	10	5	12	14	16	11	5	11	12	15	17	23	23	11	16	29	25	31	17	20	12	13.3541218524363	20.7161466525956	4.91491501865118	8.63881859897198	4.3643645045808	12.4121516895702	11.5763291433868	16.6525309279021	11.6140997930932	4.45107608361102	10.1361450702649	11.6526026027367	15.0961941052342	15.9582411098334	23.4454135958489	23.02539603635	11.0310914633667	14.5430281636665	27.890585466937	23.2212430441827	27.8066976660099	17.1800686073584	19.0152393617471	10.6695413970492
ENSDARG00000069801	0.00324700956570119	0.0368926197868252	-1.15752456529168	9	22204677	22205682	-1	protein_coding	crygm2d12	crystallin, gamma M2d12 [Source:ZFIN;Acc:ZDB-GENE-070822-19]	1805	5840	2070	3294	2965	32	3819	1566	2955	3179	3006	3164	1604	1671	1474	1634	1542	1860	1113	1889	948	1127	1128	477	2678.24332707195	8641.59260365418	2034.77481772159	2845.62684650137	2588.06815121642	33.0990711721873	3157.85721418529	1629.86646456842	3119.96953532641	2829.99417395989	2769.9320073833	3072.4028862549	1614.28635631971	1568.6012290901	1502.54520175136	1635.80422275634	1546.35845786467	1690.62702402624	1070.42143533451	1754.59712441844	850.346754431529	1138.93748944076	1072.45950000254	424.114270532706
ENSDARG00000069844	3.08165994775666e-07	1.53021197722665e-05	-1.87511693384563	9	21833628	21838045	-1	protein_coding	acod1	aconitate decarboxylase 1 [Source:ZFIN;Acc:ZDB-GENE-081104-428]	18	33	234	128	191	6	42	20	81	100	142	84	14	15	13	23	24	22	29	36	33	27	40	19	26.7082437048726	48.8309171096897	230.018022872875	110.576878066841	166.718724074987	6.20607584478511	34.7289874301603	20.8156636598776	85.522007567323	89.0215216722205	130.848418179783	81.5682182191567	14.0897811648853	14.0808009792648	13.2517555106972	23.02539603635	24.0678359200727	19.9966637250415	27.890585466937	33.438589983623	29.6006781605912	27.2859913175692	38.0304787234942	16.8934405453279
ENSDARG00000069846	1.59633836586889e-07	8.68324964480007e-06	-0.9493155720379	9	21826724	21831588	1	protein_coding	zgc:162944	zgc:162944 [Source:ZFIN;Acc:ZDB-GENE-070424-75]	148	391	372	370	384	122	189	217	274	310	389	195	145	148	120	111	132	182	183	171	140	194	159	175	219.60111490673	578.572381511778	365.669677387648	319.636288161963	335.183193951806	126.190208843964	156.280443435721	225.849950709672	289.296667573414	275.966717183883	358.450948393913	189.354792294471	145.929876350597	138.930569662079	122.323897021821	111.122563479776	132.3730975604	165.426945361707	175.999211739637	158.833302422209	125.57863462069	196.05490057809	151.17115292589	155.597478706968
ENSDARG00000069878	9.76414399809533e-06	0.000305293858972866	0.460108170029491	3	58158595	58165254	-1	protein_coding	snu13a	SNU13 homolog, small nuclear ribonucleoprotein a (U4/U6.U5) [Source:ZFIN;Acc:ZDB-GENE-040426-879]	47	70	81	114	89	78	98	90	84	77	70	75	87	121	97	90	97	167	113	147	147	116	118	108	69.7381918960562	103.580733262978	79.6216233021491	98.4825320282806	77.6856881815383	80.6789859822065	81.0343040037073	93.6704864694492	88.6894893290757	68.5465716876098	64.5027413562311	72.8287662671042	87.5579258103584	113.585127899403	98.8784834259716	90.099375794413	97.2741701769607	151.79285645827	108.67710888841	136.540909099794	131.857566351724	117.228703438445	112.189912234308	96.0258725734429
ENSDARG00000069888	0.00172109703431613	0.0227747911517209	-0.603586739036517	15	2655566	2657508	-1	protein_coding	cldna	claudin a [Source:ZFIN;Acc:ZDB-GENE-010328-1]	46	70	160	93	100	45	62	61	75	157	160	68	55	81	61	57	46	49	77	51	51	88	63	69	68.2544005791189	103.580733262978	157.277280596838	80.3410129704394	87.2872900916161	46.5455688358884	51.2666004921414	63.4877741626267	79.1870440438176	139.763789025386	147.434837385671	66.0314147488411	55.3527117191921	76.0363252880299	62.1813143194254	57.0629380031282	46.1300188468061	44.5380237512288	74.0543131363501	47.3713358101326	45.7465026118228	88.9321198498551	59.8980039895034	61.349863033033
ENSDARG00000069895	0.000231241815214139	0.00452778647809824	-1.28652211874389	21	14511685	14513374	1	protein_coding	CR392036.1	GTPase IMAP family member 8-like [Source:NCBI gene;Acc:101884429]	3	11	11	5	6	7	10	3	9	23	17	7	4	7	2	2	4	2	8	4	3	2	7	3	4.4513739508121	16.2769723698966	10.8128130410326	4.31940929948599	5.23723740549696	7.24042181891597	8.26880653099054	3.12234954898164	9.50244528525811	20.4749499846107	15.6649514722275	6.79735151826306	4.02565176139579	6.57104045699024	2.03873161703034	2.00220835098696	4.01130598667879	1.81787852045832	7.69395461156884	3.71539888706923	2.69097074187193	2.02118454204216	6.65533377661149	2.6673853492623
ENSDARG00000069917	3.02185677687543e-05	0.000810439364031318	-1.33960877880658	9	21259657	21269186	1	protein_coding	ska3	spindle and kinetochore associated complex subunit 3 [Source:ZFIN;Acc:ZDB-GENE-030131-2997]	4	10	6	7	8	7	10	9	5	10	17	6	3	3	2	1	3	4	6	4	3	8	1	3	5.93516526774947	14.7972476089969	5.89789802238141	6.04717301928039	6.98298320732928	7.24042181891597	8.26880653099054	9.36704864694492	5.27913626958784	8.90215216722205	15.6649514722275	5.82630130136834	3.01923882104684	2.81616019585296	2.03873161703034	1.00110417549348	3.00847949000909	3.63575704091664	5.77046595867663	3.71539888706923	2.69097074187193	8.08473816816864	0.950761968087356	2.6673853492623
ENSDARG00000069941	0.00197507508329638	0.0253724297073463	-2.00437930717535	16	36901549	36905789	-1	protein_coding	tdp2a	tyrosyl-DNA phosphodiesterase 2a [Source:ZFIN;Acc:ZDB-GENE-110218-1]	2	5	2	3	7	0	3	2	2	4	3	1	0	0	1	2	0	1	0	0	1	0	0	4	2.96758263387473	7.39862380449844	1.96596600746047	2.59164557969159	6.11011030641312	0	2.48064195929716	2.08156636598776	2.11165450783514	3.56086086688882	2.76440320098133	0.971050216894723	0	0	1.01936580851517	2.00220835098696	0	0.908939260229159	0	0	0.896990247290643	0	0	3.5565137990164
ENSDARG00000069944	4.78965968474615e-06	0.0001631868291504	-1.36101956361455	15	1134870	1142663	1	protein_coding	p2ry13	purinergic receptor P2Y13 [Source:ZFIN;Acc:ZDB-GENE-110208-5]	14	20	59	58	52	6	17	11	42	31	42	24	12	4	14	12	16	9	12	17	17	14	17	6	20.7730784371231	29.5944952179938	57.9959972200839	50.1051478740375	45.3893908476403	6.20607584478511	14.0569711026839	11.4486150129327	44.3447446645379	27.5966717183883	38.7016448137387	23.3052052054733	12.0769552841874	3.75488026113728	14.2711213192124	12.0132501059217	16.0452239467152	8.18045334206243	11.5409319173533	15.7904452700442	15.2488342039409	14.1482917942951	16.1629534574851	5.33477069852461
ENSDARG00000069951	0.00197106917854336	0.0253599185516295	0.33706591327485	1	31110817	31130222	1	protein_coding	eef1a1l2	eukaryotic translation elongation factor 1 alpha 1, like 2 [Source:ZFIN;Acc:ZDB-GENE-050706-188]	73	96	105	127	98	147	155	161	143	130	103	133	125	191	117	142	143	194	191	165	171	158	153	215	108.316766136428	142.05357704637	103.213215391675	109.712996206944	85.5415442897837	152.048858197235	128.166501230353	167.566092462015	150.983297310212	115.727978173887	94.9111765670257	129.149678846998	125.801617543618	179.295532469305	119.265799596275	142.156792920074	143.404189023767	176.334216484457	183.693166351206	153.260204091606	153.3853322867	159.673578821331	145.466581117365	191.162616697132
ENSDARG00000069961	1.56403124015809e-08	1.12056135366298e-06	-1.85761062991091	3	45343782	45361573	-1	protein_coding	il21r.1	interleukin 21 receptor, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-080108-6]	9	20	50	26	34	6	32	5	33	30	30	15	6	5	6	5	4	6	13	15	9	1	7	6	13.3541218524363	29.5944952179938	49.1491501865118	22.4609283573272	29.6776786311495	6.20607584478511	26.4601808991697	5.2039159149694	34.8422993792797	26.7064565016661	27.6440320098133	14.5657532534208	6.03847764209368	4.6936003264216	6.11619485109103	5.00552087746739	4.01130598667879	5.45363556137495	12.5026762437994	13.9327458265096	8.07291222561578	1.01059227102108	6.65533377661149	5.33477069852461
ENSDARG00000069989	0.00348306176307684	0.0388896368779104	-0.230170980968019	1	27023687	27212459	1	protein_coding	bnc2	basonuclin 2 [Source:ZFIN;Acc:ZDB-GENE-030131-5784]	96	124	125	162	178	169	194	118	131	175	132	161	110	129	130	125	149	133	124	119	136	124	132	165	142.443966425987	183.485870351561	122.872875466279	139.948861303346	155.371376363077	174.804469628114	160.414846701217	122.812415593278	138.313370263201	155.787662926386	121.633740843179	156.33908492005	110.705423438384	121.094888421677	132.517555106972	125.138021936685	149.421148003785	120.888921610478	119.256296479317	110.533116890309	121.990673631527	125.313441606614	125.500579787531	146.706194209427
ENSDARG00000070012	0.000454261637683314	0.0077156008321906	-0.454079342553167	19	43341115	43357457	1	protein_coding	sesn2	sestrin 2 [Source:ZFIN;Acc:ZDB-GENE-070108-1]	27	28	55	63	78	56	48	55	41	54	54	54	39	44	30	36	30	36	30	51	44	58	28	39	40.0623655573089	41.4322933051913	54.064065205163	54.4245571735235	68.0840862714605	57.9233745513277	39.6902713487546	57.2430750646634	43.2889174106203	48.071621702999	49.759257617664	52.436711712315	39.2501046736089	41.3036828725101	30.5809742554551	36.0397503177652	30.0847949000909	32.7218133682497	28.8523297933831	47.3713358101326	39.4675708807883	58.6143517192227	26.621335106446	34.6760095404099
ENSDARG00000070053	0.000337245098299148	0.00604054148924961	-0.590914283075098	13	255067	257821	1	protein_coding	foxg1d	forkhead box G1d [Source:ZFIN;Acc:ZDB-GENE-080305-12]	13	18	17	23	34	32	38	18	29	27	21	19	17	10	15	21	18	20	17	18	15	15	17	17	19.2892871201858	26.6350456961944	16.710711063414	19.8692827776356	29.6776786311495	33.0990711721873	31.4214648177641	18.7340972938898	30.6189903636095	24.0358108514995	19.3508224068693	18.4499541209997	17.1090199859321	9.3872006528432	15.2904871277276	21.023187685363	18.0508769400546	18.1787852045832	16.3496535495838	16.7192949918115	13.4548537093596	15.1588840653162	16.1629534574851	15.1151836458197
ENSDARG00000070076	0.000231300625237033	0.00452778647809824	-0.548920327311145	13	5946607	5978433	-1	protein_coding	actr2b	actin related protein 2b [Source:ZFIN;Acc:ZDB-GENE-050410-4]	20	24	49	38	61	32	42	19	36	32	38	38	21	14	29	24	27	27	26	22	28	27	28	32	29.6758263387473	35.5133942615925	48.1661671827815	32.8275106760935	53.2452469558858	33.0990711721873	34.7289874301603	19.7748804768837	38.0097811410324	28.4868869351105	35.0157738790969	36.8999082419995	21.1346717473279	13.1420809139805	29.56160844694	24.0265002118435	27.0763154100818	24.5413600261873	25.0053524875987	20.4346938788807	25.115726924138	27.2859913175692	26.621335106446	28.4521103921312
ENSDARG00000070109	3.31550443895083e-08	2.22298367142061e-06	-1.12130891515107	1	23559478	23573230	1	protein_coding	ncapg	non-SMC condensin I complex, subunit G [Source:ZFIN;Acc:ZDB-GENE-041111-282]	14	15	58	29	37	23	21	40	22	35	50	36	17	11	11	15	13	14	23	13	16	21	12	15	20.7730784371231	22.1958714134953	57.0130142163537	25.0525739370187	32.2962973338979	23.7899574050096	17.3644937150801	41.6313273197552	23.2281995861865	31.1575325852772	46.0733866830222	34.95780780821	17.1090199859321	10.3259207181275	11.2130238936669	15.0165626324022	13.0367444567061	12.7251496432082	22.1201195082604	12.075046382975	14.3518439566503	21.2224376914427	11.4091436170483	13.3369267463115
ENSDARG00000070126	7.87284281749528e-17	3.79652704791369e-14	2.55091626248877	4	9901116	9909371	-1	protein_coding	si:dkey-22l11.6	si:dkey-22l11.6 [Source:ZFIN;Acc:ZDB-GENE-041210-251]	2	3	3	3	5	5	14	7	4	3	7	6	41	17	29	27	25	40	33	34	10	13	48	60	2.96758263387473	4.43917428269907	2.94894901119071	2.59164557969159	4.3643645045808	5.17172987065426	11.5763291433868	7.28548228095716	4.22330901567027	2.67064565016661	6.45027413562311	5.82630130136834	41.2629305543068	15.9582411098334	29.56160844694	27.0298127383239	25.0706624167424	36.3575704091664	31.7375627727215	31.5808905400884	8.96990247290643	13.137699523274	45.6365744681931	53.347706985246
ENSDARG00000070157	0.00347906296210838	0.0388774433323662	0.724547600113797	23	43255328	43272125	1	protein_coding	tgm2a	transglutaminase 2, C polypeptide A [Source:ZFIN;Acc:ZDB-GENE-040912-78]	11	13	7	5	7	16	8	11	7	9	9	5	22	14	12	16	5	15	19	13	14	18	24	20	16.321704486311	19.236421891696	6.88088102611165	4.31940929948599	6.11011030641312	16.5495355860936	6.61504522479243	11.4486150129327	7.39079077742298	8.01193695049984	8.293209602944	4.85525108447361	22.1410846876768	13.1420809139805	12.2323897021821	16.0176668078956	5.01413248334849	13.6340889034374	18.273142202476	12.075046382975	12.557863462069	18.1906608783795	22.8182872340965	17.782568995082
ENSDARG00000070239	6.39853836831326e-05	0.00155572168155587	-0.902231866342996	1	11086957	11104805	-1	protein_coding	knl1	kinetochore scaffold 1 [Source:ZFIN;Acc:ZDB-GENE-030131-5437]	10	8	22	22	25	15	12	19	19	16	17	14	6	6	8	13	5	8	16	9	16	14	3	7	14.8379131693737	11.8377980871975	21.6256260820652	19.0054009177384	21.821822522904	15.5151896119628	9.92256783718865	19.7748804768837	20.0607178244338	14.2434434675553	15.6649514722275	13.5947030365261	6.03847764209368	5.63232039170592	8.15492646812137	13.0143542814152	5.01413248334849	7.27151408183327	15.3879092231377	8.35964749590576	14.3518439566503	14.1482917942951	2.85228590426207	6.22389914827871
ENSDARG00000070266	0.00471058655052118	0.048560935701587	0.176830205925202	1	20635190	20706296	1	protein_coding	spock3	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3 [Source:ZFIN;Acc:ZDB-GENE-090311-24]	676	578	760	1125	963	1139	1131	852	912	1023	952	984	1185	1159	1019	1054	994	1200	983	1076	1016	1000	1100	1347	1003.04293024966	855.28091180002	747.067082834979	971.867092384348	840.576603582263	1178.12006453504	935.20201865503	886.747271910786	962.914455572822	910.690166706815	877.237282444743	955.513413424407	1192.5993343135	1087.97655566453	1038.73375887696	1055.16380097013	996.809537689679	1090.72711227499	945.394672896521	999.442300621622	911.342091247293	1010.59227102108	1045.83816489609	1197.65602181877
ENSDARG00000070317	0.000233444815944808	0.00455553478959688	-1.41051954981941	16	25822455	25829779	-1	protein_coding	irge4	immunity-related GTPase family, e4 [Source:ZFIN;Acc:ZDB-GENE-051212-2]	5	7	26	13	13	4	5	10	8	27	5	4	3	2	1	2	5	7	5	4	5	3	2	11	7.41895658468683	10.3580733262978	25.5575580969861	11.2304641786636	11.3473477119101	4.13738389652341	4.13440326549527	10.4078318299388	8.44661803134054	24.0358108514995	4.60733866830222	3.88420086757889	3.01923882104684	1.87744013056864	1.01936580851517	2.00220835098696	5.01413248334849	6.36257482160411	4.80872163223052	3.71539888706923	4.48495123645321	3.03177681306324	1.90152393617471	9.78041294729511
ENSDARG00000070331	0.00112088825079453	0.0162376624938901	-0.892009316425474	25	8356707	8400166	1	protein_coding	muc5.1	mucin 5.1, oligomeric mucus/gel-forming [Source:ZFIN;Acc:ZDB-GENE-120822-1]	267	295	1065	600	509	70	247	174	465	607	686	319	201	198	205	170	264	235	391	215	233	429	235	174	396.172281622277	436.518804465408	1046.8768989727	518.329115938319	444.292306566326	72.4042181891597	204.239521315466	181.096273840935	490.959673071669	540.360636550378	632.126865291065	309.765019189417	202.289001010138	185.866572926295	208.96999074561	170.187709833891	264.7461951208	213.600726153852	376.042031640427	199.702690179971	208.99872761872	433.544084268044	223.429062500529	154.708350257214
ENSDARG00000070348	0.00371054814954743	0.0407737534610217	0.476389116169537	23	35969228	36086895	1	protein_coding	hoxc10a	homeobox C10a [Source:ZFIN;Acc:ZDB-GENE-990415-110]	23	39	27	36	39	43	51	35	28	36	37	33	55	64	50	60	33	49	52	32	51	36	44	103	34.1272002895594	57.7092656750878	26.5405411007164	31.0997469562991	34.0420431357303	44.4768768876267	42.1709133080518	36.4274114047858	29.5631631096919	32.0477478019994	34.0943061454364	32.0446571575258	55.3527117191921	60.0780841781965	50.9682904257586	60.0662505296087	33.0932743901	44.5380237512288	50.0107049751974	29.7231910965538	45.7465026118228	36.3813217567589	41.8335265958437	91.5802303246724
ENSDARG00000070362	3.37757272875589e-06	0.000120649592231172	-2.52646059438969	19	37118547	37119891	1	protein_coding	cx30.9	connexin 30.9 [Source:ZFIN;Acc:ZDB-GENE-050616-2]	4	3	21	9	22	0	16	0	9	36	22	4	1	1	3	2	2	1	4	0	4	3	2	2	5.93516526774947	4.43917428269907	20.6426430783349	7.77493673907478	19.2032038201555	0	13.2300904495849	0	9.50244528525811	32.0477478019994	20.2722901405298	3.88420086757889	1.00641294034895	0.93872006528432	3.05809742554551	2.00220835098696	2.0056529933394	0.908939260229159	3.84697730578442	0	3.58796098916257	3.03177681306324	1.90152393617471	1.7782568995082
ENSDARG00000070386	0.000785557871968281	0.0120850608573476	-0.555574899049172	16	23326085	23392266	1	protein_coding	krtcap2	keratinocyte associated protein 2 [Source:ZFIN;Acc:ZDB-GENE-060825-91]	26	99	83	87	73	68	69	67	60	56	61	47	38	49	45	46	40	56	40	57	45	69	41	51	38.5785742403715	146.492751329069	81.5875893096096	75.1577218110562	63.7197217668797	70.335526240898	57.0547650638347	69.73247326059	63.3496352350541	49.8520521364435	56.2095317532871	45.639360194052	38.24369173326	45.9972831989317	45.8714613831827	46.0507920727	40.1130598667879	50.9005985728329	38.4697730578442	52.9444341407365	40.3645611280789	69.7308667004546	38.9812406915816	45.3455509374591
ENSDARG00000070442	4.70916764488414e-05	0.00119400493289297	0.295290953847955	16	29407666	29452039	-1	protein_coding	si:ch211-113g11.6	si:ch211-113g11.6 [Source:ZFIN;Acc:ZDB-GENE-060503-473]	620	391	715	974	946	920	1180	864	848	995	849	863	1165	1089	1091	1100	1041	1107	982	980	1099	867	1182	1238	919.950616501167	578.572381511778	702.832847667118	841.420931539871	825.737764266688	951.598296200384	975.719170656884	899.236670106712	895.341511322098	885.764140638594	782.326105877717	838.016337180146	1172.47107550652	1022.26615109462	1112.12809709005	1101.21459304283	1043.94238303316	1006.19576107368	944.432928570075	910.27272733196	985.792281772416	876.183498975277	1123.80064627925	1100.74102079558
ENSDARG00000070472	0.00315080446637946	0.0361434459281479	-0.306350126365655	18	7543347	7553756	1	protein_coding	arf5	ADP-ribosylation factor 5 [Source:ZFIN;Acc:ZDB-GENE-030910-5]	307	605	512	615	528	429	533	358	493	623	570	515	355	430	387	421	388	510	420	501	492	487	376	471	455.523934299772	895.233480344311	503.287297909881	531.287343836777	460.876891683733	443.734422902136	440.727388101796	372.600379511809	520.522836181361	554.604080017933	525.236608186453	500.090861700782	357.276593823876	403.649628072258	394.494567895371	421.464857882754	389.096680707843	463.559022716871	403.932617107364	465.35371060542	441.319201666996	492.158435987266	357.486500000846	418.779499834181
ENSDARG00000070473	0.00376373414538114	0.0410166872792601	0.305537060493868	25	29099477	29134654	-1	protein_coding	parp6b	poly (ADP-ribose) polymerase family, member 6b [Source:ZFIN;Acc:ZDB-GENE-080219-1]	87	63	91	170	148	132	181	95	125	125	115	134	142	147	181	168	131	144	156	162	179	95	177	200	129.089844573551	93.2226599366804	89.4514533394514	146.859916182524	129.185189335592	136.533668585272	149.665398210929	98.8744023844186	131.978406739696	111.276902090276	105.968789370951	130.120729063893	142.91063752955	137.991849596795	184.505211341246	168.185501482904	131.37027106373	130.887253472999	150.032114925592	150.473654926304	160.561254265025	96.0062657470027	168.284868351462	177.82568995082
